page_link,canton,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://www.lu.ch/kr/weitere_informationen/fc_kantonsrat/Archiv,lucerne,No,No,No,,,The page discusses the activities and achievements of the FC Kantonsrat.
https://ksalpenquai.lu.ch/ICT,lucerne,Yes,Yes,Yes,Web,Education,The page provides information on two-factor authentication for Microsoft 365.
https://steuern.lu.ch/steuerberaterinnen/stb_at_lohnausweis,lucerne,Yes,Yes,Yes,Web,Finance and taxes,The page provides a guide on using the eLohnausweis SSK software for creating salary statements.
https://volksschulbildung.lu.ch/unterricht_organisation/uo_beurteilen/uo_be_zeug_lehreroffice,lucerne,Yes,Yes,Yes,Web,Education,The page provides a comprehensive guide on using the LehrerOffice software for various educational tasks.
https://kssursee.lu.ch/sb/Infos_Schuljahresbeginn,lucerne,No,No,No,,,The page provides various documents and information for students at the beginning of the school year.
https://polizei.lu.ch/organisation/sicherheit_verkehrspolizei/verkehrspolizei/spezialversorgung/Fachdienst_Verkehr,lucerne,No,No,No,,,The page provides information on the Traffic Service Department.
https://gerichte.lu.ch/recht_sprechung/lgve/Ajax?EnId=10968,lucerne,No,No,No,,,The page provides legal decisions and judgments.
https://mse.lu.ch/intern,lucerne,No,No,No,,,The page is restricted and could not be analyzed.
https://finanzen.lu.ch/wegleitungen_oeffentlicher_Link,lucerne,No,No,No,,,The page provides tax guides for various topics.
https://finanzen.lu.ch/Disclaimer,lucerne,No,No,No,,,The page provides a disclaimer and legal information regarding the use of the portal.
https://disg.lu.ch/themen/Fachberatung_Kinderschutz,lucerne,No,No,No,,,"The page provides information and resources for victims of crimes, focusing on child protection and victim support services."
https://weltvonmorgen-beruf.lu.ch/06_Modell_Regelungstechnik,lucerne,Yes,No,No,,,"The page discusses the importance of automation and digitalization in technical professions, focusing on a model for control technology that can be programmed with software."
https://steuern.lu.ch/publikationen/nav_wegleitungen/wegleitungenaeltereperioden,lucerne,No,No,No,,,The page serves as an archive for tax return guides from various years.
https://gemeinden.lu.ch/ueber_uns/Newsarchiv,lucerne,No,No,No,,,The page serves as an archive for news and updates related to municipalities.
https://vif.lu.ch/down_load/fachordner/fachordner_naturgefahren,lucerne,No,No,No,,,"The page provides resources for risk management related to natural hazards, including guidelines and templates for various projects."
https://beruf.lu.ch/Berufslehre/Berufslehre_im_Betrieb/Lehrverhaeltnis/Informationen_zum_Lehrverhaeltnis/Fragebogen_LAUF,lucerne,No,No,No,,,The page provides a questionnaire for vocational trainers and trainees to prepare for discussions during supervisory visits.
https://steuern.lu.ch/sitemap,lucerne,No,No,No,,,"The page serves as a sitemap, providing an overview of the various sections and topics covered on the website related to taxation."
https://weltvonmorgen-beruf.lu.ch/10_Digital_Pruefen,lucerne,Yes,No,No,,,Discusses the implementation of a unified digital examination platform in schools using Moodle.
https://lawa.lu.ch/wald/waldnutzung/Sicherheitsholzerei_bei_Erholungsinfrastrukturen,lucerne,No,No,No,,,Discusses safety measures for public infrastructure in forests to reduce hazards from falling trees and branches.
https://fokusmaturaarbeit.lu.ch/ausstellung/online_ausstellung_2020/guggenbach,lucerne,No,No,No,,,Presents a Matura thesis on the effects of a breathing exercise program on vital capacity and resting respiratory rate.
https://finanzen.lu.ch/sitemap,lucerne,No,No,No,,,"Sitemap of the financial department, outlining various services including accounting and controlling."
https://kswillisau.lu.ch/dokumente,lucerne,Yes,Yes,Yes,Document,Education,"Provides various documents and guidelines for students, including software installation instructions for BYOD (Bring Your Own Device)."
https://weltvonmorgen-beruf.lu.ch/19_CNC_Technologie,lucerne,Yes,No,No,,,Discusses the use of CNC machines and machine-specific software in vocational training for woodworking and metalworking.
https://mehrwertausgleich.lu.ch/Sitemap,lucerne,No,No,No,,,"Sitemap for legal foundations, materials, explanations, and contact information related to value compensation."
https://ksreussbuehl.lu.ch/service/service_ict_team,lucerne,Yes,Yes,No,Document,Education,"Describes the responsibilities of the ICT team, including software support, manual creation, and hardware evaluation."
https://finanzen.lu.ch/dfi_dienstleistungen/rechnungswesen/e_rechnung/e_rechnung_senden_zentraler_rechnungseingang,lucerne,Yes,Yes,No,Document,E-governance and administration,Provides guidelines for sending electronic invoices to the cantonal administration using modern workflow technology.
https://immobilien.lu.ch/leistungen,lucerne,No,No,No,,,"Outlines the services offered by the Cantonal Real Estate Office, including property development, management, and financial planning."
https://steuern.lu.ch/recht_und_gesetzgebung/vorstoesse,lucerne,No,No,No,,,"Lists parliamentary initiatives related to taxation, including motions and inquiries."
https://darmkrebsvorsorge.lu.ch/Programm/Vorsorgemethoden,lucerne,No,No,No,,,The page is about methods for colorectal cancer prevention.
https://geoportal.lu.ch/Disclaimer,lucerne,No,No,No,,,The page provides a disclaimer and data protection information for the Geoportal website.
https://finanzen.lu.ch/links,lucerne,No,No,No,,,The page provides links related to financial laws and regulations.
https://veterinaerdienst.lu.ch/download,lucerne,No,No,No,,,The page provides various downloads related to animal health and welfare.
https://lmvdmz.lu.ch/logistik/it_arbeitsplaetze,lucerne,Yes,No,No,,,The page discusses IT logistics and services related to the lifecycle of IT workstations.
https://veterinaerdienst.lu.ch/tierarzneimittel/nutztierhalter,lucerne,No,No,No,,,The page provides guidelines for livestock owners on the use of veterinary medicines.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/schuldneranweisung,lucerne,No,No,No,,,The page discusses debtor instructions in the context of maintenance obligations.
https://ksreussbuehl.lu.ch/service/EMS_Test,lucerne,No,No,No,,,"The page provides information about the EMS-Test 2024, including the schedule and registration details."
https://oereb.lu.ch/rechtliche_hinweise,lucerne,No,No,No,,,The page provides legal notices and disclaimers related to the ÖREB-Cadastre.
https://baurecht.lu.ch/Rueckzonung,lucerne,No,No,No,,,The page discusses the criteria and procedures for rezoning land in the context of urban planning.
https://www.lu.ch/-/klu/ris/cdws/document?fileid=6979da634654496f899cd6167b377a58,lucerne,Yes,No,No,,,"The document discusses various projects and systems related to digitalization and policing, such as BussenApp and LAFIS."
https://steuern.lu.ch/publikationen/bestellservice,lucerne,Yes,No,Yes,PDF,Finance and taxes,The page offers tax forms and software for filling out tax declarations.
https://finanzen.lu.ch/Impressum,lucerne,No,No,No,,,The page provides contact information and credits for the website's design and hosting.
https://wauwilermoos.lu.ch/offener_vollzug/ov_betreuung,lucerne,No,No,No,,,"The page describes the services provided to inmates, including medical and psychological care."
https://wbz.lu.ch/Service,lucerne,No,No,No,,,"The page provides information on educational courses, financial support, and regulations at WBZ Kanton Luzern."
https://mehrwertausgleich.lu.ch/Wegleitung_und_andere_Anwendungshilfen,lucerne,No,No,No,,,The page provides guidelines and legal clarifications related to value-added compensation.
https://datenschutz.lu.ch/auftrag,lucerne,No,No,No,,,The page outlines the legal responsibilities and tasks of the Data Protection Officer in the Canton of Luzern.
https://kssursee.lu.ch/Schule/organisation,lucerne,Yes,No,No,,,"The page provides organizational information for Kantonsschule Sursee, including references to Microsoft 365 and other software tools for students."
https://strassenverkehrsamt.lu.ch/Formulare,lucerne,No,No,No,,,"The page provides various forms and instructions related to road traffic, including driver's licenses and vehicle registration."
https://veterinaerdienst.lu.ch/tierarzneimittel/tieraerzte,lucerne,No,No,No,,,The page provides guidelines for veterinarians on the proper use and prescription of animal medications.
https://polizei.lu.ch/berufe_bei_der_polizei/Polizeiberuf_Unsere_Spur/2023/April/Beitrag_April,lucerne,No,No,No,,,"The page provides an interview with a police officer discussing his role as a ""Brückenbauer"" focusing on community outreach and conflict resolution."
https://volksschulbildung.lu.ch/unterricht_organisation/uo_schuladminsoftware,lucerne,Yes,No,No,,,The page discusses the discontinuation of the Educase school administration software at Luzerner Volksschulen due to differing opinions on project success.
https://elternbildung.lu.ch/Fuer_Elternbildner_innen_und_Veranstalter_innen/Didaktikmaterialien,lucerne,No,No,No,,,The page provides didactic materials for parents and parent education events.
https://darmkrebsvorsorge.lu.ch/FAQ,lucerne,No,No,No,,,The page provides frequently asked questions about colorectal cancer screening.
https://volksschulbildung.lu.ch/Sitemap,lucerne,No,No,No,,,The page serves as a sitemap for the Volksschulbildung website.
https://informatik.lu.ch/informationen_fuer_benutzer/passwort_vergessen,lucerne,Yes,Yes,Yes,Webpage,E-governance and administration,The page provides information on password management and 2-FA.
https://lawa.lu.ch/download/download_landwirtschaft/download_stofflicher_gewaesserschutz,lucerne,No,No,No,,,The page provides documents related to material water protection in agriculture.
https://gerichte.lu.ch/recht_sprechung/lgve/Ajax?EnId=10974,lucerne,No,No,No,,,The page contains a legal decision regarding military insurance.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt,lucerne,No,No,No,,,The page provides information on legal options for alimony payments.
https://wahlen.lu.ch/nrat/wahlvorbereitung/wahlanleitung,lucerne,No,No,No,,,The page provides an election guide for the National and Council of States elections.
https://www.lu.ch/verwaltung/JSD/jsd_unser_departement,lucerne,No,No,No,,,The page provides an overview of the Justice and Security Department.
https://mse.lu.ch/links/links_internet,lucerne,Yes,Yes,Yes,Webpage,Communication and collaboration,The page provides resources on internet competence.
https://geoportal.lu.ch/Geodaten,lucerne,Yes,Yes,Yes,Webpage,"Maps, infrastructures and territorial planning",The page offers a Geodata shop providing various geospatial data formats.
https://www.nw.ch/_rte/anlass/2247,nidwalden,No,No,No,,,The page provides information on a cantonal referendum and the second round of general renewal elections for the Council of State for the term 2010-2014.
https://www.nw.ch/_rtr/barrierefreiheit,nidwalden,Yes,No,No,,,"The page discusses the accessibility features of the Canton of Nidwalden's website, including compliance with international guidelines and the use of XHTML and CSS for structure and design."
https://www.nw.ch/_rtr/abstimmungen.polinfos,nidwalden,No,No,No,,,The page provides information on political voting and elections in Nidwalden.
