page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,canton
https://www.police.be.ch/de/start.html?newsID=cf5c111b-354c-4619-ba5c-41c468c5bf33,No,No,No,,,"The page discusses an upcoming football match between Berner Young Boys and FC Basel, along with travel and security recommendations.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=61634570-57e7-3406-97e4-8ca66c6d1eba,No,No,No,,,"The page provides information on various administrative updates, including siren tests, new appointments, and road construction.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/beteiligungen-an-erbengemeinschaften-miteigentuemergemeinschaf.html,No,No,No,,,The page provides guidelines on how to declare income and assets when involved in a community of heirs or co-owners for tax purposes.,bern
https://www.police.be.ch/de/start.html?newsID=4537975a-f997-4a71-a287-94311b4bb8c9,No,No,No,,,"The page provides information on the BEA/Pferd spring fair in Bern, advising attendees to use public transportation due to expected traffic congestion.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/stammdaten/angaben-zu-kindern/kinderabzug-bzw-unterstuetzungsabzug-fuer-volljaehrige-kinder.html,No,No,No,,,The page provides information on tax deductions for parents of adult children who are still in education and financially dependent.,bern
https://www.police.be.ch/de/start.html?newsID=66f14d50-575f-43bf-8119-baa35ca64026,No,No,No,,,"The page provides information on traffic disruptions in Bern due to the 26th Swiss Women's Run, advising attendees to use public transportation.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/tag-sitzungsgelder-usw.html,No,No,No,,,The page provides information on how to declare income from board memberships and public offices that include meeting fees.,bern
https://www.pa.fin.be.ch/de/start/themen/personalentwicklung/mitarbeitendengespraech.html,Yes,No,No,,,"Discusses the annual employee dialogue process and mentions MAGplus, a web-based tool for implementing the process.",bern
https://www.police.be.ch/de/start.html?newsID=62ec9353-8e94-4dfe-9ee3-f2b1a4e8d812,No,No,No,,,Discusses traffic and parking recommendations for a football match at Stade de Suisse.,bern
https://www.police.be.ch/de/start.html?newsID=a76e6276-c334-44d3-8172-7cf6e455082c,No,No,No,,,Discusses traffic restrictions in Bern due to the 36th Swiss Women's Run.,bern
https://www.sv.fin.be.ch/de/start/themen/steuererklaerung/grundstueckgewinnsteuer.html,No,No,No,,,Provides information on how to file taxes for capital gains on property in the Canton of Bern.,bern
https://www.gsi.be.ch/de/start/themen/statistiken/publikationen-gsi/publikationen-zum-thema-sozialhilfe.html,Yes,No,No,,,"Provides various publications and reports on social assistance, including a new case management system for social assistance in the Canton of Bern (NFFS).",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/grundstuecke-im-privatvermoegen/grundstueckkosten/effektiver-unterhaltskosten.html,No,No,No,,,Provides information on allowable maintenance costs for property owners in the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3e349a58-6a83-4167-9921-0e4d4c00c7b8,No,No,No,,,"Discusses various announcements including siren tests, military promotions, and roadwork.",bern
https://www.police.be.ch/de/start.html?newsID=63b2d4e7-93ac-4c7f-84d9-56d897c51f1f,No,No,No,,,The page discusses traffic disruptions due to a sports event in Sumiswald and its surroundings.,bern
https://www.gsi.be.ch/de/start/themen/soziales/behinderung/erwachsene/kbs.html,No,No,No,,,The page provides information on specialized placements for individuals with challenging behaviors due to mental or psychological disabilities.,bern
https://www.gba.dij.be.ch/de/start/grundbuch/rechtliches/gesetzliche-grundlagen-und-publikationen.html,No,No,No,,,The page provides an overview of legal foundations and publications related to land registry.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/wertschriften/verrechnungssteuer.html,No,No,No,,,"The page discusses the withholding tax (Verrechnungssteuer) in Switzerland, its deduction, and refund procedures.",bern
https://www.sv.fin.be.ch/de/start/themen/steuererklaerung/tipps-steuererklaerung_ausfuellen.html,No,No,No,,,The page offers tips and guidelines for preparing and filling out tax returns in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/nebenerwerb.html,No,No,No,,,Discusses the concept of secondary employment and its implications for taxation.,bern
https://www.police.be.ch/de/start.html?newsID=751b2660-e5a7-410b-9aac-43495bb5f2c8,No,No,No,,,Discusses traffic considerations for upcoming events in Biel and recommends using public transport.,bern
https://www.police.be.ch/de/start.html?newsID=a37ffcd3-f35d-4470-84b3-53617a8ab385,No,No,No,,,Discusses the Gruyère Cycling Tour and its impact on traffic in the Saanenland area.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=b6938da7-3d18-4332-bd63-5b5bd189c8d9,No,No,No,,,Announces a fire and fireworks ban in forests due to high risk of wildfires.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/renten-pensionen-waisenrenten/renten-aus-lebensversicherungen-leibrenten.html,No,No,No,,,Discusses the taxation of annuities from voluntary life insurance.,bern
https://www.police.be.ch/de/start.html?newsID=8260c351-e399-4ad4-99d9-a0f4dff2bb54,No,No,No,,,Discusses high traffic expected due to a Rammstein concert in Bern and recommends using public transport.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/uebrigens-vermoegen/fahrzeuge.html,No,No,No,,,Discusses the tax implications and valuation of private vehicles.,bern
https://www.police.be.ch/de/start.html?newsID=a1e8f4ed-a9dd-48f3-a7f5-f98e7535cb92,No,No,No,,,Reports on two men who were apprehended after fleeing a police check.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=944da703-7950-31d5-aa22-554313006978,No,No,No,,,Discusses a pilot program for mass COVID-19 testing in schools.,bern
https://www.gsi.be.ch/de/start/dienstleistungen/finanzierung/leistungsvertraege-und-abrechnungen.html,No,No,No,,,Provides information on performance contracts and accounting for adult individuals with disabilities.,bern
https://www.police.be.ch/de/start.html?newsID=68eaf20c-400c-4cee-9b56-2115fb194824,No,No,No,,,Advises early arrival via public transport for a football match at Stockhorn Arena in Thun.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/wertschriften/aktien-anlagefonds/steuerwert.html,No,No,No,,,Provides information on the tax value of various types of securities.,bern
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/mittelschulen/lehrpersonen-und-schulleitungen-mittelschulen.html,No,No,No,,,"Provides information on employment conditions, salary, and further education for teachers and school administrators at middle schools.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/aufwand/sonstiger-betriebsaufwand.html,No,No,No,,,"Discusses various types of expenses in agriculture and forestry, but not specifically about software.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/allgemeine-angaben.html,No,No,No,,,"Provides information on business closure for the tax year, including the type of accounting used, but not specifically about software.",bern
https://www.police.be.ch/de/start.html?newsID=a34ff65b-c99f-4c0a-ad6b-123a4dd0e19d,No,No,No,,,Announces traffic restrictions in the Bern region due to a women's cycling race.,bern
https://www.police.be.ch/de/start.html?newsID=986298c1-ca61-42f3-9d37-4a6369934096,No,No,No,,,Recommends early arrival via public transport for a football match between FC Thun and FC Basel due to limited parking.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/amtlicher-wert/wohnrecht.html,No,No,No,,,Discusses the official value of a property with a right of residence and how to calculate deductions based on the age of the resident.,bern
https://www.bvd.be.ch/de/start/themen/wasser/wasserbau-und-gewaesserunterhalt.html,No,No,No,,,"Discusses water construction and maintenance, including flood protection measures, but not specifically about software.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten/angaben-zum-ehegatten/mitarbeit-ehegatte.html,No,No,No,,,Discusses the conditions under which spouses are eligible for a dual-earner tax deduction in Switzerland.,bern
https://www.raumplanung.dij.be.ch/de/start/raumplanungsthemen/wirtschaft-und-energie/grosse-windenergieanlagen-zusammenfassen.html,No,No,No,,,"Discusses the conditions and regulations for the use of wind energy in the Canton of Bern, Switzerland.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/land-und-forstwirtschaft/allgemeine-angaben/art-der-buchhaltung.html,No,No,No,,,Provides guidelines on how to maintain accounting records for tax purposes in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/weitere-steuerbare-einkuenfte.html,No,No,No,,,"Explains various types of taxable income in Switzerland, such as royalties, rental income, and grants.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/aufwand/finanzaufwand.html,No,No,No,,,"Discusses how to declare financial expenses for tax purposes in Switzerland, specifically for businesses in agriculture and forestry.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/obligationen-kassenscheine/ertraege.html,No,No,No,,,Provides information on how to declare income from bonds and treasury bills for tax purposes in Switzerland.,bern
https://www.police.be.ch/de/start.html?newsID=dd675878-937e-4ba9-8de9-44fc38385dea,No,No,No,,,"Reports the closure of a bar in Hinterkappelen due to various legal violations, including those related to food safety and environmental protection.",bern
https://www.police.be.ch/de/start.html?newsID=433180b7-5f56-4e26-80bf-b8bcab69520e,No,No,No,,,The page discusses an SMS alert system for flood warnings around Bielersee.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/berufskosten/fahrkosten-fuer-private-motorfahrzeuge.html,No,No,No,,,The page provides information on tax deductions related to private vehicle use for commuting.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/renten-pensionen-waisenrenten/renten-pensionen-aus-beruflicher-vorsorge.html,No,No,No,,,The page discusses the taxation of various types of pensions received from occupational provision schemes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/allgemeine-informationen/steuererklaerungspflicht/wohnsitz-in-anderem-kanton.html,No,No,No,,,The page outlines tax filing requirements for individuals with properties or businesses in Kanton Bern but residing in another canton.,bern
https://www.police.be.ch/de/start.html?newsID=722672c2-e992-4c20-aec0-9f1c0ab17500,No,No,No,,,"The page provides information about the 7th and 8th stages of the Tour de Suisse 2007, including road closures and traffic advisories.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019.html,No,No,No,,,The page provides information on tax practices in the Canton of Bern for the tax year 2019.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/stammdaten/angaben-zu-kindern/einkommen-des-kindes-aus-erwerb-rente-stipendien.html,No,No,No,,,The page discusses the income of children and its impact on tax deductions in the Canton of Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/verschiedene-einkuenfte/schenkungen-vorempfaenge/schenkung-erhalten.html,No,No,No,,,The page provides guidelines on how to declare received gifts for tax purposes in the Canton of Bern.,bern
https://www.police.be.ch/de/start.html?newsID=155f68e5-b84b-44f7-895b-1ea08649372c,No,No,No,,,The page provides information on recommended transportation methods for attendees of a soccer match between FC Thun and FC Basel.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/privatanteile.html,No,No,No,,,The page discusses how to account for private usage of business assets in tax declarations in the Canton of Bern.,bern
https://www.police.be.ch/de/start.html?newsID=26a200f7-bb4c-41cc-bea8-4efcd12245f5,No,No,No,,,The page provides information on traffic disruptions due to the Tour de Suisse cycling event in the Canton of Bern.,bern
https://www.police.be.ch/de/start.html?newsID=5723d0ff-43d9-4417-8685-c9a5e46e55b1,No,No,No,,,The page provides information on traffic disruptions due to the 22nd Swiss Women's Run in the city of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ee962aab-f462-3d87-9960-7189c9a2bb3b,No,No,No,,,Discusses various administrative updates including siren tests and new regional forest plans.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/wertschriften/diverse/steuerwert.html,No,No,No,,,Discusses the tax value of various financial instruments and assets.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/berufskosten/fahrkosten_oev.html,No,No,No,,,Provides information on claiming public transport costs for commuting to work.,bern
https://www.police.be.ch/de/start.html?newsID=e87943ba-e5f7-4db8-b7aa-5469f4a6e41d,No,No,No,,,Announces traffic disruptions due to a sports event in Langnau and surrounding areas.,bern
https://www.police.be.ch/de/start.html?newsID=6e346436-9a58-4959-b38f-5abe13652b60,No,No,No,,,Announces traffic restrictions in Bern due to a New Year's reception event.,bern
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/methoden/gnss.html,No,Yes,No,Webpage,"Maps, infrastructures and territorial planning",Discusses guidelines for the use of GNSS in official surveying and mapping.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=52028a7f-ed38-3d40-a4b1-2cf9910d2d9c,No,No,No,,,Discusses the complexities of DNA data management and its implications for privacy.,bern
