page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,type_of_software_guide,page_content,canton
https://www.akvb-unterricht.bkd.be.ch/de/start/sonderpaedagogische-massnahmen/einfache-sonderpaedagogische-massnahmen/spezialunterricht/logopaedie/externe-logopaedie-im-schuljahr-2023-24.html,No,No,No,,Page discusses special educational measures for speech therapy in schools for the academic year 2023/2024.,bern
https://www.vgb.justice.be.ch/de/tools/rechtliches.html,No,No,No,,Page provides legal disclaimers and data processing information for the Administrative Court of the Canton of Bern.,bern
https://www.naturgefahren.sites.be.ch/de/start/ueber-uns/publikationen.html,No,No,No,,The page provides an overview of publications related to natural hazards.,bern
https://www.gewaesserrichtplaene.bvd.be.ch/de/start/einleitung.html,No,No,No,,The page discusses the planning and management of water bodies.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=2a53bbff-74e7-3922-9707-ac1abb0779eb,Yes,No,No,,The page discusses the delay in implementing a harmonized accounting model (HRM2) in the Canton's financial information system (FIS).,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=56efe503-2c97-39a9-b2e8-e54a6c19a75c,Yes,No,No,,The page mentions the approval of a budget for the acquisition and implementation of uniform software for the administration of Bern University of Applied Sciences.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ec966fd1-2287-3bd0-87ae-30a1d2800fe0,Yes,No,No,,The page mentions the approval of credits for new software for elections and fleet management.,bern
https://www.biz.bkd.be.ch/de/start/angebote/informationsangebote/biz-publikationen.html,No,No,No,,"The page offers various publications related to career, study, and vocational guidance.",bern
https://www.bst.bkd.be.ch/de/start/themen/berufseinstieg-laufbahn/berufseinstieg/vorstellungsgespraech.html,No,No,No,,The page offers tips and guidelines for job interviews.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=254c0bc2-c39c-3229-869b-1ec66d51c772,No,No,No,,The page announces the opening of a COVID-19 rapid test center in Belp.,bern
https://www.bkd.be.ch/de/start/dienstleistungen/anmeldung-fuer-die-bildungsgaenge-der-sekundarstufe-2/informationen-fuer-eltern-schuelerinnen-und-schueler.html,No,No,No,,The page provides information on the admission procedure for secondary level II education.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=d29adeb8-d255-3b95-9bb7-1a7c3b7d2c2f,No,No,No,,The page discusses the Financial and Burden Equalization Law (FILAG) and its impact on tax burden shifts between the Canton and municipalities.,bern
https://www.kaio.fin.be.ch/de/start/dienstleistungen/applikationen/digitale-post-aus-der-kantonsverwaltung.html,Yes,No,No,,Page about digital post services from the cantonal administration.,bern
https://www.ajv.sid.be.ch/de/start/themen/erwachsenen--und-jugendvollzug/justizvollzugsanstalt-witzwil/vollzug.html,No,No,No,,Page about adult and juvenile detention in Witzwil.,bern
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/deutsch/fernunterricht/1-zyklus.html,No,No,No,,Page about remote learning in German for the 1st cycle.,bern
https://www.sta.be.ch/de/start/themen/wahlen-und-abstimmungen.html,No,No,No,,Page about elections and referendums in the canton.,bern
https://www.ajv.sid.be.ch/de/start/themen/haft/regionalgefaengnis-burgdorf/dienstleistungen-und-produkte.html,No,No,No,,Page about services and products offered by the Burgdorf Regional Prison.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1e32f9b9-92ba-3682-af53-634fd0fc7186,No,No,No,,Page about Huawei Technologies Switzerland AG's establishment in Köniz.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=01644951-0b1f-3ddf-90f7-beb3bfbdf4ec,Yes,No,No,,Page about the intensification of cooperation between the canton and municipalities in the energy sector.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=bcd6e565-1678-3c96-8f59-7d8ae597ba5c,No,No,No,,Page about various government activities and announcements.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=8ec79434-32c1-3bda-a99c-3f62d3894741,No,No,No,,Page about various government activities and announcements.,bern
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/musik/fernunterricht/3-zyklus.html,No,No,No,,Page about remote music education for the 3rd cycle.,bern
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202302-Tagblatt.html,No,No,No,,Content not available.,bern
https://www.beinfo.sites.be.ch/de/start/rubriken/red-und-antwort/red-und-anwort-202204-Auer.html,No,No,No,,Content not available.,bern
https://www.agi.dij.be.ch/de/start/kataster/oereb-kataster/zugang-zu-oereb-informationen/oereb-viewer.html,No,No,No,,Content not available.,bern
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/gefaehrdung.html,No,No,No,,Content not available.,bern
https://www.svsa.sid.be.ch/de/tools/rechtliches.html,No,No,No,,Content not available.,bern
https://www.gemeinden.dij.be.ch/de/start/gemeindefinanzen/hrm2/amtsuebergabe-finanzverwaltung.html,No,No,No,,Content not available.,bern
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/ausserschulische-kulturvermittlung/Kulturprojekte-fruehkindliche-Bildung.html,No,No,No,,Content not available.,bern
https://www.hbav.dij.be.ch/de/start/hb-dm01/bodenbedeckung/allgemeines.html,No,No,No,,Content not available.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7031cc5e-c2a3-3f21-aa86-758c0fc7132b,Yes,No,No,,Page discusses an award for an Open Source-Plattform.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=4b130b48-ada1-3274-80c9-262178f394bc,No,No,No,,Page discusses various administrative news.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=9a0c2760-a06c-3e34-896d-0c102aaeb240,Yes,No,No,,News about the merging of the Abteilung Direktzahlungen and GELAN Informatik departments.,bern
https://www.raumplanung.dij.be.ch/de/start/eplan/handbuch-planungsbehoerde/geschaefte/kartenmaterial-hochladen,No,No,No,,Guidelines for uploading map material in different formats and conditions.,bern
https://www.raumplanung.dij.be.ch/de/start/eplan.html,Yes,No,No,,Overview of the ePlan project for electronic planning procedures in the Canton of Bern.,bern
https://www.weu.be.ch/de/start/themen/veterinaerwesen/tierseuchen/salmonellose/salmonellenueberwachung-masttruten.html,No,No,No,,Guidelines for salmonella monitoring in poultry farming.,bern
https://www.faechernet.bkd.be.ch/de/start/uebergeordnete-themen/1-zyklus-spezifisches/dokumentation.html,Yes,Yes,Yes,Webpage,"Information about SWITCHportfolio, a web-based tool for teachers to document classroom observations.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=f7ca7753-1691-4092-9939-44a0489d83d1,Yes,No,No,,"Media release about the final phase of the Verkehrsmanagement Region Bern Nord project, which includes traffic management software.",bern
https://www.berninvest.be.ch/de/tools/rechtliches.html,No,No,No,,Legal disclaimer and data processing information for the website.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=76abe219-c742-304c-aaad-8183714daa38,No,No,No,,Media release about a new brochure aimed at promoting apprenticeships in various fields.,bern
https://www.sv.fin.be.ch/de/start/themen/steuersituationen/kauf-verkauf-liegenschaft/allgemeine-neubewertung20.html,No,No,No,,Information about the general revaluation of properties for tax purposes in 2020.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3f12e7dc-839a-3b51-855c-a90d36ab36d4,Yes,No,No,,Media release about the use of GIS-based software for agricultural land management in the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=360eb3e9-efce-4d45-af8b-2609455458d3,No,No,No,,Page discusses the Canton of Bern's digital strategy.,bern
https://www.hbav.dij.be.ch/de/start/hb-dm01/administrative-einteilungen/planrahmen/hinweise.html,No,No,No,,Page provides administrative guidelines for the Canton of Bern.,bern
https://www.weu.be.ch/de/start/themen/umwelt/luft-laerm-strahlung/luft/feuerungen/brennstoffkontrollen-holzfeuerungen.html,No,No,No,,Page focuses on environmental regulations for wood-burning installations.,bern
https://www.asyl.sites.be.ch/de/tools/rechtliches.html,No,No,No,,Page provides legal information related to asylum.,bern
https://www.sv.fin.be.ch/de/start/e-services/dr-tax.html,No,No,No,,Page offers e-services for tax-related matters.,bern
https://www.lp-sl.bkd.be.ch/de/start/personelles/rueckerstattung-weiterbildung.html,No,No,No,,Page provides information on reimbursement for further education.,bern
https://www.bvsa.bkd.be.ch/de/start/finanzierung/formulare.html,No,No,No,,Page offers various financial forms.,bern
https://www.kaio.fin.be.ch/de/start/dienstleistungen/applikationen/digitale-post-aus-der-kantonsverwaltung/verschiedene-moeglichkeiten-zum-login.html,No,No,No,,Page explains different login methods for digital post from the cantonal administration.,bern
https://www.police.be.ch/de/start/karriere/botschaftssschutz/bewerbung-vorbereiten.html,No,No,No,,Page provides information on preparing applications for embassy protection roles.,bern
https://www.bkd.be.ch/de/start/dienstleistungen/anmeldung-fuer-die-bildungsgaenge-der-sekundarstufe-2/anmeldung-zur-pruefung-ohne-empfehlungsverfahren.html,No,No,No,,Page provides information on registration for secondary level 2 education.,bern
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-maerz-2022.html,No,No,No,,Page offers a newsletter update for March 2022.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=6998d652-e4af-3c13-9a08-b31c787ec2ab,No,No,No,,Page discusses training for qualified care services.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=523cc267-3b7e-3687-b777-4cb6654b1691,No,No,No,,Page discusses training for qualified care services.,bern
https://www.sta.be.ch/de/start/themen/digitale-verwaltung/projekte.html,No,No,No,,Page outlines the focus areas for implementing the Canton of Bern's digital administration strategy.,bern
https://www.staatsarchiv.sta.be.ch/de/start/bestaende/audiovisuelle-bestaende.html,No,No,No,,The page is about audiovisual archives.,bern
https://www.berninvest.be.ch/de/start/ueber-uns/publikationen/magazin-berncapitalarea/bca-titelstory.html,No,No,No,,The page is about investment in the Bern capital area.,bern
https://www.bvd.be.ch/de/start/dienstleistungen/dienstleistungen-im-bereich-wasserbau-und-gewaesserunterhalt/fachordner-wasserbau.html,No,No,No,,The page is about water construction and maintenance services.,bern
https://www.fin.be.ch/de/tools/rechtliches.html,No,No,No,,The page provides legal information.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=8a452149-a020-33e0-b7d6-cf8b1999cb74,No,No,No,,The page is a media release.,bern
https://www.gsi.be.ch/de/start/themen/gesundheit/gesundheitsversorger/spitaeler-psychiatrie-rehabilitation/spitalfinanzierung.html,No,No,No,,The page is about hospital financing.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=48c5e0a8-af0d-30da-9de6-d00dd7825224,No,No,No,,The page is a media release.,bern
https://www.education.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,The page provides legal disclaimers and information.,bern
https://www.kaio.fin.be.ch/de/start/themen/rechtliche-grundlagen/digitale-verwaltung.html,Yes,No,No,,The page is about digital administration.,bern
https://www.staatsarchiv.sta.be.ch/de/start/ueber-uns/faq.html,No,No,No,,"The page provides FAQs about the State Archives of the Canton of Bern, including archival practices and services.",bern
https://www.edubern.bkd.be.ch/de/tools/rechtliches.html,No,No,No,,The page provides legal disclaimers and data protection information for the website of the Education and Culture Directorate of the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=4f3a5db4-ea65-307c-85e0-2c73148ee76e,No,No,No,,"The page announces awards for Helvetiarockt and the Berner Münster Children and Youth Choir, focusing on their contributions to the Swiss music industry and choral music, respectively.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e3518f3f-26a4-45e3-bfcf-5270cae8ab32,Yes,No,No,,"The page discusses various governmental decisions, including one about digital administration and the use of Open-Source Software.",bern
https://www.gemeinden.dij.be.ch/de/tools/rechtliches.html,No,No,No,,The page provides legal disclaimers and data protection information for the website of the Office for Municipalities and Spatial Planning.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=95eed467-1dec-3c1d-888e-7e9713195120,Yes,Yes,Yes,Webpage,"The page discusses new services offered by the Cantonal Tax Administration, including TaxMe-Online Tour, a guide for filling out tax forms electronically.",bern
https://www.migration.sid.be.ch/de/tools/rechtliches.html,No,No,No,,The page provides legal disclaimers and data protection information for the website of the Office for Migration and Civil Status.,bern
