page_link,canton,page_content,software_name,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Labor-Andreas-Walser.aspx,graubunden,"The page describes an exhibition dedicated to Andreas Walser, an extraordinary figure in the Bündner art world, detailing his life, connections with famous artists, and tragic death. The exhibition includes various performances and installations related to his life.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Jahresausst-17.aspx,graubunden,Information about an art exhibition in 2017.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Hans%20Danuser.%20Dunkelkammern%20der%20Fotografie.aspx,graubunden,"Information about an exhibition featuring the works of Hans Danuser, a pioneer of contemporary photography in Switzerland, including his contributions to the ""reinvention of photography"" as an artistic medium.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Anne-Loch.aspx,graubunden,Page about an art exhibition.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017,graubunden,Lists various art exhibitions held in 2017 at Bündner Kunstmuseum.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2016/Seiten/Zilla-Leutenegger-Tintarella-di-Luna.aspx,graubunden,Page about an art exhibition featuring Zilla Leutenegger.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2016/Seiten/SoloWalks.aspx,graubunden,"The page details an exhibition titled ""SOLO WALKS"" at the Bündner Kunstmuseum, focusing on the theme of walking, featuring works by various artists, and curated by Stephan Kunz, Juri Steiner, and Stefan Zweifel.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2016/Seiten/80-Jahre-buendner-Kunst.aspx,graubunden,"The page describes an exhibition titled ""80 Jahre Bündner Kunst"" at the Bündner Kunstmuseum, celebrating the 80th anniversary of visarte.graubünden. It showcases the works of 54 artists from the region, providing an overview of contemporary Bündner art production.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Sennentuntschi.aspx,graubunden,Exhibition about a mythical figure called Sennentuntschi at the Bündner Kunstmuseum.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Lumbrein.aspx,graubunden,About an art exhibition,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Giger.aspx,graubunden,"Details of an exhibition dedicated to HR Giger, including his works and achievements, held at the Bündner Kunstmuseum.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Gastspiel-Remo-Albert-Alig.aspx,graubunden,"Details an exhibition by Remo Albert Alig, focusing on philosophical questions through art.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Gastspiel-IM-KUNSTHAUS%20ZUG-2015.aspx,graubunden,"Details of the exhibition ""CHARAKTERE IM KUNSTHAUS ZUG"" held from 29.11.2015 to 21.02.2016, showcasing works from the Bündner Kunstmuseum and Kunsthaus Zug, focusing on landscape art, sculpture, and contemporary artists.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Alexander-Hanimann.aspx,graubunden,"Description of the exhibition ""kUNST PLAKATIV"" by Alex Hanimann at the Bündner Kunstmuseum, focusing on the theme of ""Museum"" and ""Art,"" with a series of twelve posters exploring language as an aesthetic medium.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Pankoks.aspx,graubunden,"The page details an exhibition featuring the works of artist Michael Pankoks, held at the Klinik Waldhaus in Chur.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Muster.aspx,graubunden,"The page details an exhibition titled ""ECO ECHO GARBALD"" by Katalin Deér at the Fondazione Garbald, celebrating the 150th anniversary of Villa Garbald. It includes information about the exhibition's location, vernissage, and publication.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Leitlinien.aspx,graubunden,"Details an exhibition focusing on the art of drawing, featuring works from various artists across different time periods.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Heiner-Kielholz.aspx,graubunden,"The page describes an exhibition of works by Heiner Kielholz at the Bündner Kunstmuseum, focusing on his artistic journey and the themes he explores, including his travels and experiences in different cultural spaces.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Giro-Annen.aspx,graubunden,"The page describes an exhibition by artist Giro Annen at the Bündner Kunstmuseum, focusing on his photographic and sculptural works related to a waterfall. The exhibition includes black and white photographs, a dia-projection, and three concrete sculptures.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Fotoszene-GR.aspx,graubunden,Focuses on a photography exhibition by Bündner Kunstmuseum.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Ester-Vonplon.aspx,graubunden,Discusses the exhibition of Ester Vonplon in 2014.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/David-Weiss.aspx,graubunden,Details an exhibition featuring the works of Swiss artist David Weiss from 1968 to 1979 at the Bündner Kunstmuseum.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/andrea-garbald-2014.aspx,graubunden,"Information about the exhibition of Andrea Garbald, a photographer and artist, held at the Bündner Kunstmuseum from February to May 2014, showcasing his portraits, postcards, and landscapes, along with details about the related monograph and the 150th anniversary of Villa Garbald.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_06.aspx,graubunden,"The page details an exhibition titled ""Uninhabitable Objects"" at the Bündner Kunstmuseum, exploring the concept of habitation through various art forms.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_05.aspx,graubunden,"Details an exhibition featuring the works of Mirko Baselgia, focusing on his diverse artistic methods and materials.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_04.aspx,graubunden,,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_03.aspx,graubunden,"The page presents an exhibition of Margret Rufener's drawings and writings at the Bündner Kunstmuseum, highlighting her work in body movement-based drawings and poetic texts. It also provides details about her life, career, and the exhibition's catalog.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_02.aspx,graubunden,Details about the annual exhibition of artists from Graubünden at the Bündner Kunstmuseum.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_01.aspx,graubunden,Archive of 2013 exhibitions at Bündner Kunstmuseum.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_06.aspx,graubunden,"Details an exhibition featuring the works of André Thomkins, focusing on his unique ""Lackskins"" technique.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_05.aspx,graubunden,"The page describes an exhibition dedicated to Swiss artist Rémy Zaugg, focusing on his 1988 action on Furka-Passhöhe, where he painted a white canvas in the tradition of Pleinairmaler, reflecting on the tradition of Alpine painting.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_04.aspx,graubunden,"The page details an exhibition titled ""Präparat Bergsturz"" at the Bündner Kunstmuseum, focusing on the theme of natural phenomena in Graubünden, and featuring works by 16 artists. It explores artistic and theoretical approaches to geological events, such as landslides, through various art forms.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_03.aspx,graubunden,Page about an art exhibition from 2012.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_02.aspx,graubunden,Page about the art project 'Library of Sculpture' by Vaclav Pozarek.,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv,graubunden,"The page provides an archive of past exhibitions at the Bündner Kunstmuseum, ranging from art collections to artist features.",,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Linda-Semadeni-Manor.aspx,graubunden,The page is not accessible (404 error).,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Ilse-Weber.aspx,graubunden,,,No,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Dieter-Roth.aspx,graubunden,"Information about an exhibition dedicated to Dieter Roth, showcasing his diverse and experimental printmaking work, including his use of unconventional materials and themes of self-reflection.",,No,No,No,,
https://kunstmuseum.gr.ch/,graubunden,Provides information on upcoming exhibitions at Bündner Kunstmuseum.,,No,No,No,,
https://klimawandel.gr.ch/de/Seiten/Impressum.aspx,graubunden,"Discusses the technical aspects of the website, including the use of Microsoft SharePoint and assistive technologies like screen readers.",,Yes,No,No,,
https://hallo.gr.ch/de/Seiten/Impressum.aspx,graubunden,Unable to retrieve content.,,No,No,No,,
https://hallo.gr.ch/de/kinder_jugendliche/schule/Seiten/kindergarten.aspx,graubunden,Unable to retrieve content from the page.,,No,No,No,,
https://fluechtlinge.gr.ch/de/fluechtlinge/sprache/niveaus,graubunden,About language levels for refugees,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/dpg/bereiche/grundlagen,graubunden,"The page is focused on the research, processing, and dissemination of knowledge about the historical building stock in Graubünden.",,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2005/Seiten/DE_8827.aspx,graubunden,The page discusses the release of a DVD about the work of the Kantonspolizei Graubünden.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/diem/tba/flv/dokumentation/Seiten/Grundlagen_Wanderwegnetze.aspx,graubunden,The page provides information on optimizing hiking trail networks and related planning resources.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/Bibliotheksfoerderung/SABKurse/kurse/Seiten/Weiterbildungskurs_2022_13.aspx,graubunden,The page provides information about a training course on winMedio software for library management.,,Yes,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/SofTaxGR2009Windows7undMacOSX106.aspx,graubunden,The page announces the support of new operating systems by SofTax GR 2009 for tax declarations.,,Yes,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/online/Basisklassifikation/Lists/Klassifikation/DispForm.aspx?ID=2261,graubunden,"The page appears to be a classification system for the Kantonsbibliothek Graubünden, but the content is not clearly discernible.",,No,No,No,,
https://www.gr.ch/EN/institutions/administration/dvs/awt/wirtschaftsstandort/testimonials/Seiten/30_TRUMPF_Schweiz_AG.aspx,graubunden,"The page discusses TRUMPF Schweiz AG, a high-tech company involved in production technology, including software solutions for Smart Factories.",,Yes,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dienstleistungen/deklarationssoftware/gewinn_und_kapitalsteuer,graubunden,Information about SofTax,SofTax,No,Yes,No,Webpage,
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/Bibliotheksfoerderung/SABKurse/kurse/Seiten/Weiterbildungskurs_2022_14.aspx,graubunden,The page provides information on a course about efficient resource management using winMedio software.,,Yes,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014,graubunden,The page lists art exhibitions held in 2014.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/dfg/afg/aktuelles/Seiten/Inkraftsetzung-Gemeindegesetz-.aspx,graubunden,The page discusses the enactment of the revised municipal law of the Canton of Graubünden.,,No,No,No,,
https://kunstmuseum.gr.ch/de/erleben/kinder-und-familien/Seiten/Kinderatelier%20(9-12%20Jahre).aspx,graubunden,The page provides information on art workshops for children aged 9 to 12.,,No,No,No,,
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2003-03-25_916_m_i.aspx,graubunden,The page discusses a motion concerning the regulation of criminal and measure enforcement at the legislative level in the Canton of Graubünden.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Neue-Formulare-Quellensteuer.aspx,graubunden,"The page discusses new forms for withholding tax accounting, specifically for monthly and hourly wages.",,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/aktuelles/news/Seiten/150422_Minergie_Beleuchtung.aspx,graubunden,"The page discusses a course on MINERGIE lighting planning, mentioning the use of new software reluxEnergy CH for optimal lighting planning and energy proofing.",,Yes,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/dfg/pa/lehreGR/lehrstellen/Seiten/09_11_Informatiker.aspx,graubunden,The page provides information about the apprenticeship program for computer scientists.,,Yes,No,No,,
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012,graubunden,The page lists art exhibitions held in 2012 at the Bündner Kunstmuseum.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/djsg/afm/ukraine/gastfamilien,graubunden,The page provides information for host families in Graubünden who are accommodating people seeking protection from Ukraine.,,No,No,No,,
https://kunstmuseum.gr.ch/de/museum/team,graubunden,The page lists the team members of the Bündner Kunstmuseum and their roles.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/Krankenversicherung/Praemienverbilligung,graubunden,The page provides information on premium reductions for mandatory health insurance for certain groups of people in the Canton of Graubünden.,,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alg/landwirtschaft/direktzahlungen/Seiten/Biodiversit%C3%A4t-und-Vernetzung.aspx,graubunden,The page provides information on biodiversity contributions and networking in the agricultural sector in the Canton of Graubünden.,,No,No,No,,
https://www.gr.ch/DE/themen/Integration/aktuelles/Seiten/20230630.aspx,graubunden,"The page discusses a health promotion and prevention program that focuses on everyday life, health, family, and integration in the Canton of Graubünden.",,No,No,No,,
https://www.gr.ch/DE/institutionen/verwaltung/ekud/ahb/bks/dienstleistungen/ls-sport,graubunden,The page discusses the coordination of school and sports for young athletes.,,No,No,No,,
https://kunstmuseum.gr.ch/de/museum/team/Seiten/Anna-Maria-Genelin.aspx,graubunden,"The page provides contact information for Anna Maria Genelin, who is responsible for finances and administration at the Bündner Kunstmuseum.",,No,No,No,,
https://www.gr.ch/EN/institutions/administration/dvs/awt/wirtschaftsstandort/testimonials/Seiten/25_WENZEL-Metromec-AG.aspx,graubunden,"The page features a testimonial about WENZEL Metromec AG, a company that specializes in software solutions for coordinate measuring technology.",,Yes,No,No,,
